series_id,station_id,station,river,var_id,network,lat,lon,cat_start,cat_end
3346,1741,Santa Teresita,Mar Argentino,2,estaciones_shn,-36.541944,-56.686111,2018-11-10T07:45:00,2024-12-03T08:45:00
26428,1741,Santa Teresita,Mar Argentino,39,estaciones_shn,-36.541944,-56.686111,2018-11-10T00:00:00,2024-12-03T00:00:00
26429,1742,Mar del Plata,Mar Argentino,39,estaciones_shn,-38.035556,-57.531111,2012-02-12T00:00:00,2026-08-29T00:00:00
3348,1743,Arroyo Las Piedras - Rep. del Líbano,Cuenca Sarandí-Santo Domingo,2,ina_delta,-34.7383417,-58.3096056,2018-04-06T09:14:20,2026-08-30T21:15:00
26430,1743,Arroyo Las Piedras - Rep. del Líbano,Cuenca Sarandí-Santo Domingo,39,ina_delta,-34.7383417,-58.3096056,2018-04-06T00:00:00,2026-08-29T00:00:00
3349,1744,Arroyo San Francisco,Cuenca Sarandí-Santo Domingo,2,ina_delta,-34.7277556,-58.3200389,2018-04-17T09:36:37,2026-08-30T20:45:11
26431,1744,Arroyo San Francisco,Cuenca Sarandí-Santo Domingo,39,ina_delta,-34.7277556,-58.3200389,2018-04-17T00:00:00,2026-08-29T00:00:00
6060,1831,BarcaGrande,Río de la Plata,2,puntos_FDelta,-34.1624,-58.3756,2025-08-23T01:00:00,2026-09-03T03:00:00
6063,1834,Correntoso,Río de la Plata,2,puntos_FDelta,-34.1111,-58.3678,2025-08-23T01:00:00,2026-09-03T03:00:00
6065,1837,LaBarquita,Río de la Plata,2,puntos_FDelta,-34.2114,-58.3838,2025-08-23T01:00:00,2026-09-03T03:00:00
6066,1838,Lujan,Río de la Plata,2,puntos_FDelta,-34.4434,-58.5257,2025-08-23T01:00:00,2026-09-03T03:00:00
6067,1839,Mini,Río de la Plata,2,puntos_FDelta,-34.2289,-58.404,2025-08-23T01:00:00,2026-09-03T03:00:00
6069,1841,SanAntonio,Río de la Plata,2,puntos_FDelta,-34.4193,-58.5091,2025-08-23T01:00:00,2026-09-03T03:00:00
6070,1842,Sauce,Río de la Plata,2,puntos_FDelta,-33.9453,-58.4282,2025-08-23T01:00:00,2026-09-03T03:00:00
6071,1843,Uruguay,Río de la Plata,2,puntos_FDelta,-33.9017,-58.4268,2025-08-23T01:00:00,2026-09-03T03:00:00
26436,1877,Paraná Miní,Paraná Miní,39,ina_delta,-34.185121,-58.501874,2019-07-25T00:00:00,2023-05-30T00:00:00
6132,1879,LAGO VIEDMA - LAGO VIEDMA,Lago Viedma,2,alturas_bdhi,-49.3943333333333,-72.8693055555556,2019-08-07T18:00:00,2026-03-31T20:00:00
29919,1879,LAGO VIEDMA - LAGO VIEDMA,Lago Viedma,39,alturas_bdhi,-49.3943333333333,-72.8693055555556,2024-06-08T00:00:00,2026-03-31T00:00:00
6134,1880,LAGO SAN MARTIN - BRAZO CHACABUCO,Lago San Martin,2,alturas_bdhi,-49.1239444444444,-72.4856388888889,2019-08-07T09:00:00,2026-03-31T10:00:00
6139,1883,Oro - Camino a Ñires,Oro,2,alturas_bdhi,-47.4203722222222,-71.9429277777778,2013-03-20T15:00:00,2026-03-31T12:00:00
6141,1884,Deseado-Ruta Provincial Nº 039,Deseado,2,alturas_bdhi,-46.726525,-69.5937666666667,2019-08-07T12:00:00,2026-03-31T14:00:00
29916,1884,Deseado-Ruta Provincial Nº 039,Deseado,39,alturas_bdhi,-46.726525,-69.5937666666667,2007-12-31T00:00:00,2026-03-31T00:00:00
6144,1885,LAGO ARGENTINO - CALAFATE,Lago Argentino,2,alturas_bdhi,-50.32,-72.261,2019-08-07T09:00:00,2026-04-30T09:00:00
29917,1885,LAGO ARGENTINO - CALAFATE,Lago Argentino,39,alturas_bdhi,-50.32,-72.261,2007-12-31T00:00:00,2026-04-30T00:00:00
29922,1886,LAGO PUEYRREDON - LAGO PUEYRREDON,Lago Pueyrredón,39,alturas_bdhi,-47.3759166666667,-71.9675833333333,2024-06-08T00:00:00,2026-03-31T00:00:00
6146,1887,LAGO THAR - EA SANTA ANGELICA,Lago Thar,2,alturas_bdhi,-49.2693055555556,-71.9960833333333,2019-08-07T03:00:00,2026-03-31T10:00:00
6147,1888,Gallegos - Puente Blanco,Gallegos,2,alturas_bdhi,-51.8948055555556,-71.5975277777778,2019-08-07T03:00:00,2026-04-30T20:00:00
29924,1888,Gallegos - Puente Blanco,Gallegos,39,alturas_bdhi,-51.8948055555556,-71.5975277777778,2024-06-08T00:00:00,2026-04-30T00:00:00
6154,1891,Gallegos - Toma de Agua SP,Gallegos,2,alturas_bdhi,-51.6883444444444,-69.6554388888889,2015-05-18T14:00:00,2026-04-30T20:00:00
6157,1892,CENTINELA - RUTA PROVINCIAL Nº 070,Centinela,2,alturas_bdhi,-50.3519722222222,-72.5059444444444,2019-08-07T06:11:00,2026-04-30T20:00:00
29928,1892,CENTINELA - RUTA PROVINCIAL Nº 070,Centinela,39,alturas_bdhi,-50.3519722222222,-72.5059444444444,2007-12-31T00:00:00,2026-04-30T00:00:00
6167,1896,LA LEONA - LA LEONA,La Leona,2,alturas_bdhi,-49.7971944444444,-72.0640277777778,2001-05-01T01:00:00,2026-04-30T20:00:00
6170,1897,Vizcachas - Cerro Palique,Vizcachas,2,alturas_bdhi,-50.99605,-72.1065722222222,2010-03-01T14:00:00,2026-03-31T20:00:00
29934,1898,De las Vueltas - Parque Nac. los Glaciares,De las Vueltas,39,alturas_bdhi,-49.3432777777778,-72.8607222222222,2007-12-31T00:00:00,2026-03-31T00:00:00
29935,1899,Los Antiguos - Ruta Provincial Nº 043,Los Antiguos,39,alturas_bdhi,-46.554075,-71.6396138888889,2007-12-31T00:00:00,2026-03-31T00:00:00
6179,1900,LAGO BUENOS AIRES - LOS ANTIGUOS,Lago Buenos Aires,2,alturas_bdhi,-46.5387777777778,-71.6096944444444,2019-08-07T09:00:00,2026-03-31T09:00:00
29936,1900,LAGO BUENOS AIRES - LOS ANTIGUOS,Lago Buenos Aires,39,alturas_bdhi,-46.5387777777778,-71.6096944444444,2008-12-31T00:00:00,2026-03-31T00:00:00
29940,1904,Foyel - Ruta Nacional Nº 258,Foyel,39,alturas_bdhi,-41.7132777777778,-71.4414166666667,2007-12-31T00:00:00,2026-04-30T00:00:00
29941,1905,LAGO ESCONDIDO - EL FOYEL,Lago Escondido,39,alturas_bdhi,-41.6997222222222,-71.6172222222222,2007-12-31T00:00:00,2026-04-30T00:00:00
29942,1906,MANSO - MANSO INFERIOR,Manso,39,alturas_bdhi,-41.556,-71.7804166666667,2007-12-31T00:00:00,2026-04-30T00:00:00
29943,1907,Azul - El Azul,Quemquentreu ,39,alturas_bdhi,-41.9526805555556,-71.5392111111111,2007-12-31T00:00:00,2008-12-31T00:00:00
6197,1908,QUEMQUEMTREU - ESCUELA Nº 139,Quemquentreu ,2,alturas_bdhi,-41.89825,-71.5022222222222,2001-05-01T09:00:00,2026-04-30T10:00:00
6200,1909,FOYEL - CONFLUENCIA CON EL MANSO,Foyel,2,alturas_bdhi,-41.6008055555556,-71.7153888888889,2019-08-07T09:00:00,2026-04-30T10:00:00
29945,1909,FOYEL - CONFLUENCIA CON EL MANSO,Foyel,39,alturas_bdhi,-41.6008055555556,-71.7153888888889,2024-06-08T00:00:00,2026-04-30T00:00:00
6203,1910,Manso - Lago Steffen,Manso,2,alturas_bdhi,-41.5159361111111,-71.5364027777778,2019-08-07T16:00:00,2026-04-30T20:00:00
29946,1910,Manso - Lago Steffen,Manso,39,alturas_bdhi,-41.5159361111111,-71.5364027777778,2007-12-31T00:00:00,2026-04-30T00:00:00
6206,1911,Villegas - Ruta Nacional Nº 258,Villegas,2,alturas_bdhi,-41.5800833333333,-71.4999444444445,2019-08-07T09:00:00,2026-04-30T09:00:00
29947,1911,Villegas - Ruta Nacional Nº 258,Villegas,39,alturas_bdhi,-41.5800833333333,-71.4999444444445,2007-12-31T00:00:00,2026-04-30T00:00:00
6209,1912,AZUL - PUESTO 1,Azul,2,alturas_bdhi,-41.9588333333333,-71.5659722222222,2019-08-07T09:00:00,2026-04-30T20:00:00
29949,1913,RAQUEL - EL AZUL,Raquel,39,alturas_bdhi,-41.9258333333333,-71.5580555555556,2007-12-31T00:00:00,2026-04-30T00:00:00
29950,1914,EL TERNERO - CUESTA DEL TERNERO,El Ternero,39,alturas_bdhi,-41.9532222222222,-71.3819166666667,2024-06-08T00:00:00,2026-04-30T00:00:00
29951,1915,Escondido - El Foyel,Escondido,39,alturas_bdhi,-41.6797777777778,-71.5652777777778,2024-06-08T00:00:00,2026-04-30T00:00:00
6218,1916,MANSO - POBLADOR TURRA,Manso,2,alturas_bdhi,-41.5935277777778,-71.5208888888889,2019-08-07T09:00:00,2026-04-30T09:00:00
6220,1917,Paraguay - Isla del Cerrito,Paraguay,2,alturas_bdhi,-27.2890194444444,-58.6096333333333,2016-09-06T12:00:00,2026-04-30T12:00:00
29955,1922,Los Amores - Ruta Nacional Nº 011,Los Amores,39,alturas_bdhi,-28.5559444444444,-59.3558055555556,2001-05-01T00:00:00,2026-04-30T00:00:00
29956,1923,LEYES - RUTA PROVINCIAL Nº 001,Leyes,39,alturas_bdhi,-31.4948055555556,-60.4251111111111,2001-05-01T00:00:00,2026-04-30T00:00:00
6235,1924,Saladillo Amargo - Vera Mujica (RP 281),Saladillo Amargo,2,alturas_bdhi,-30.8419444444444,-60.4116388888889,2001-05-01T09:00:00,2026-04-30T20:00:00
29957,1924,Saladillo Amargo - Vera Mujica (RP 281),Saladillo Amargo,39,alturas_bdhi,-30.8419444444444,-60.4116388888889,2001-05-01T00:00:00,2026-04-30T00:00:00
6244,1927,San Javier - Romang,San Javier,2,alturas_bdhi,-29.5051111111111,-59.7397222222222,2001-05-01T09:00:00,2026-04-30T08:00:00
29958,1927,San Javier - Romang,San Javier,39,alturas_bdhi,-29.5051111111111,-59.7397222222222,2001-05-01T00:00:00,2026-04-30T00:00:00
6252,1931,El Rey - Ruta Nacional Nº 011,El Rey,2,alturas_bdhi,-29.1333333333333,-59.6546944444444,2001-05-01T12:00:00,2026-04-30T23:00:00
29963,1932,Coronda - Batallón 601,Coronda,39,alturas_bdhi,-31.6940555555556,-60.7459722222222,2001-05-01T00:00:00,2026-04-30T00:00:00
6254,1933,Tapenagá - Florencia,Tapenagá,2,alturas_bdhi,-28.029,-59.2250277777778,2001-05-01T08:00:00,2024-12-31T10:00:00
29964,1933,Tapenagá - Florencia,Tapenagá,39,alturas_bdhi,-28.029,-59.2250277777778,2001-05-01T00:00:00,2024-12-31T00:00:00
6260,1935,SAN JAVIER - CAYASTÁ,San Javier,2,alturas_bdhi,-31.1981944444444,-60.1568611111111,2001-05-01T09:00:00,2026-04-30T20:00:00
29966,1939,San Javier - Helvecia,San Javier,39,alturas_bdhi,-31.1041666666667,-60.0835277777778,2001-05-01T00:00:00,2026-04-30T00:00:00
29967,1940,Saladillo Dulce - La Noria (RP 281),Saladillo Dulce,39,alturas_bdhi,-30.8548333333333,-60.2821944444444,2001-05-01T00:00:00,2026-04-30T00:00:00
6277,1942,Paraná - Timbúes,Paraná,2,alturas_bdhi,-32.6583333333333,-60.7305555555556,2001-05-01T06:00:00,2021-07-02T12:00:00
29969,1942,Paraná - Timbúes,Paraná,39,alturas_bdhi,-32.6583333333333,-60.7305555555556,2001-05-01T00:00:00,2018-07-24T00:00:00
6280,1943,Laguna La Picasa - RN33,Laguna La Picasa,2,alturas_bdhi,-34.3268111111111,-62.8114583333333,2017-10-01T09:00:00,2020-03-31T09:00:00
6285,1945,Canal Línea Paraná - Rp Nº 3,Canal lí­nea Paraná,2,alturas_bdhi,-28.1103888888889,-59.9758055555556,2010-04-01T08:00:00,2026-04-30T08:00:00
29972,1947,SAN JAVIER - SANTA ROSA,San Javier,39,alturas_bdhi,-31.4176111111111,-60.3294444444444,2001-05-01T00:00:00,2026-04-30T00:00:00
29973,1948,EL MONJE - ZONA RURAL,El Monje,39,alturas_bdhi,-32.384,-60.9087777777778,2001-05-01T00:00:00,2026-04-30T00:00:00
6297,1951,San Javier - Saladero Cabal,San Javier,2,alturas_bdhi,-30.8805833333333,-60.0343888888889,2001-05-01T20:00:00,2026-04-30T18:00:00
6298,1952,SANTA RITA - RUTA PROVINCIAL Nº 001,Santa Rita,2,alturas_bdhi,-31.4945,-60.4409166666667,2001-05-01T10:00:00,2026-04-30T08:00:00
29975,1952,SANTA RITA - RUTA PROVINCIAL Nº 001,Santa Rita,39,alturas_bdhi,-31.4945,-60.4409166666667,2001-05-01T00:00:00,2026-04-30T00:00:00
6301,1953,Salado - Agua Abajo Azud Colonia Dora,Salado,2,alturas_bdhi,-28.5583833333333,-62.8868472222222,2015-02-01T09:00:00,2026-04-30T12:00:00
6302,1954,Salado - Suncho Corral,Salado,2,alturas_bdhi,-27.940175,-63.4397944444444,2004-05-30T09:00:00,2026-04-30T12:00:00
29977,1954,Salado - Suncho Corral,Salado,39,alturas_bdhi,-27.940175,-63.4397944444444,2004-05-30T00:00:00,2026-04-30T00:00:00
6308,1956,Dulce - Dique los Quiroga,Dulce,2,alturas_bdhi,-27.651,-64.3626138888889,2015-05-06T09:00:00,2026-04-30T21:00:00
6309,1957,Salado - El Arenal,Salado,2,alturas_bdhi,-26.3742194444444,-63.7244055555556,2010-04-01T09:00:00,2026-04-30T21:00:00
6312,1958,Canal de Dios - Canal de Dios,Canal de Dios,2,alturas_bdhi,-25.6107777777778,-63.9480583333333,2009-06-01T09:00:00,2026-04-30T20:00:00
6315,1959,Dulce - Tuhama,Dulce,2,alturas_bdhi,-28.0147222222222,-64.0979166666667,2010-05-01T09:00:00,2026-04-30T21:00:00
6324,1963,Miraflores - Sayate,Miraflores,2,alturas_bdhi,-22.9008333333333,-65.8494444444444,2009-08-01T09:00:00,2011-02-02T21:00:00
6326,1964,San Francisco - Caimancito,San Francisco,2,alturas_bdhi,-23.7120555555556,-64.5395833333333,2019-08-07T09:00:00,2026-04-30T21:00:00
29685,1966,Bermejo - Aguas Blancas,Bermejo,39,alturas_bdhi,-22.7249,-64.3646055555556,2001-05-01T00:00:00,2026-04-30T00:00:00
6340,1969,BERMEJO - POZO SARMIENTO,Bermejo,2,alturas_bdhi,-23.2166666666667,-64.2,2001-05-01T21:00:00,2026-04-30T21:00:00
6343,1970,Bermejo - Balapuca,Bermejo,2,alturas_bdhi,-22.4924722222222,-64.4635555555556,2001-05-01T00:00:00,2026-04-30T21:00:00
6350,1973,PESCADO - CUATRO CEDROS,Pescado,2,alturas_bdhi,-22.8,-64.4833333333333,2001-05-01T21:00:00,2026-04-30T21:00:00
6351,1974,Arenales - El Encon,Arenales,2,alturas_bdhi,-24.8423055555556,-65.59325,2009-05-01T09:00:00,2026-04-30T20:00:00
6353,1975,Canal Finca Agropecuaria - Finca Agropecuaria,Canal Finca Agropecuaria,2,alturas_bdhi,-25.1608111111111,-64.1060111111111,2009-06-01T09:00:00,2026-04-30T21:00:00
6356,1976,TARIJA - SAN TELMO,Tarija,2,alturas_bdhi,-22.5711111111111,-64.24,2009-01-01T08:00:00,2026-04-30T21:00:00
6363,1978,Pilcomayo - La Paz,Pilcomayo,40,alturas_bdhi,-22.3775,-62.5234722222222,1941-12-01T00:00:00,2025-12-31T00:00:00
6365,1979,De las Conchas - La Punilla,De las Conchas,2,alturas_bdhi,-26.0119194444444,-65.8231138888889,2009-02-01T09:00:00,2026-04-30T21:00:00
6371,1981,Senguerr - Facundo,Senguerr,2,alturas_bdhi,-45.3192777777778,-69.9477694444444,2013-06-13T10:00:00,2026-04-30T09:00:00
6385,1987,GUALJAINA - GUALJAINA,Gualjaina,2,alturas_bdhi,-42.6534444444444,-70.4387777777778,2019-08-07T09:00:00,2026-04-30T20:00:00
6389,1989,ARRAYANES - LAGO VERDE,Arrayanes,2,alturas_bdhi,-42.7441666666667,-71.7416666666667,2019-08-07T10:00:00,2026-04-30T09:00:00
6392,1990,SITUACIÓN - ESCUELA Nº 90,Situación,2,alturas_bdhi,-43.1325,-71.5547222222222,2019-08-07T09:00:00,2026-04-30T09:00:00
6401,1993,FONTANA - ESTANCIA AMANCAY,Fontana,2,alturas_bdhi,-42.9913888888889,-71.5586111111111,2019-08-07T09:00:00,2026-04-30T09:00:00
6404,1994,MENENDEZ - PUERTO CHUCAO,Menendez,2,alturas_bdhi,-42.7308333333333,-71.7580555555556,2019-08-07T12:00:00,2026-04-30T09:00:00
6405,1995,NAHUEL PAN - BOQUETE NAHUEL PAN,Nahuel Pan,2,alturas_bdhi,-43.0838888888889,-71.2541944444445,2019-08-07T09:00:00,2026-04-30T09:00:00
6406,1996,LAGO PUELO - LAGO PUELO,Puelo,2,alturas_bdhi,-42.0983333333333,-71.6161111111111,2019-08-07T09:00:00,2026-04-30T10:00:00
6408,1997,HUEMUL - CORCOVADO,Huemul,2,alturas_bdhi,-43.5366666666667,-71.4738888888889,2019-08-07T09:00:00,2026-04-30T09:00:00
6411,1998,CARRENLEUFÚ - PUENTE DE HIERRO,Carrenleufú,2,alturas_bdhi,-43.5441111111111,-71.4861388888889,2019-08-07T09:00:00,2026-04-30T20:00:00
6426,2003,PUELO - HITO FRONTERIZO,Puelo,2,alturas_bdhi,-42.1055555555556,-71.7247222222222,2019-08-07T12:00:00,2026-04-30T15:00:00
6429,2004,NANTY FALL - RUTA A CHILE,Nanty Fall,2,alturas_bdhi,-43.1655555555556,-71.5142777777778,2019-08-07T09:00:00,2026-04-30T09:00:00
6432,2005,EPUYÉN - MUELLE,Epuyén,2,alturas_bdhi,-42.2088888888889,-71.4275,2019-08-07T10:00:00,2026-04-30T09:00:00
6438,2008,LAGO MUSTERS - EL FORTÍN,Lago Musters,2,alturas_bdhi,-45.5766666666667,-69.2716666666667,2019-08-07T09:00:00,2026-04-30T10:00:00
6439,2009,SENGUERR - PUENTE CAMINO BUEN PASTO,Senguerr,2,alturas_bdhi,-45.5638888888889,-69.0627777777778,2019-08-07T09:00:00,2026-04-30T09:00:00
6445,2011,Chubut - Paso del Sapo,Chubut,2,alturas_bdhi,-42.7408055555556,-69.5948055555556,2019-08-07T09:00:00,2026-04-30T23:00:00
6448,2012,Chubut - Los Altares,Chubut,2,alturas_bdhi,-43.8883805555556,-68.3993916666667,2019-08-07T09:00:00,2026-04-30T21:00:00
6453,2014,CARRENLEUFÚ - LAGO VINTER,Carrenleufú,2,alturas_bdhi,-43.8995277777778,-71.4188888888889,2019-08-07T09:00:00,2026-04-30T21:00:00
6467,2020,Senguerr-Los Molinos,Senguerr,2,alturas_bdhi,-45.9861,-69.4748944444444,2019-08-07T20:00:00,2026-04-30T20:00:00
6470,2021,COHIHUES - PARQUE NAC. LOS ALERCES,Cohihues,2,alturas_bdhi,-42.9719444444444,-71.5788888888889,2019-08-07T09:00:00,2026-04-30T09:00:00
6473,2022,EPUYÉN - LA ANGOSTURA,Epuyén,2,alturas_bdhi,-42.1888888888889,-71.4,2019-08-07T18:00:00,2026-04-30T09:00:00
6481,2025,Piray Miní - Valle Hermoso,Piray Miní,2,alturas_bdhi,-26.355,-54.4982222222222,2001-05-01T12:00:00,2026-04-30T08:00:00
6484,2026,Piray Guazú - Pinar Ciba,Piray Guazú,2,alturas_bdhi,-26.512,-54.4538333333333,2001-05-01T12:00:00,2026-04-30T12:00:00
6487,2027,Paraná - Puerto Rico,Paraná,2,alturas_bdhi,-26.7917222222222,-55.0240833333333,2008-05-01T08:00:00,2026-04-30T12:00:00
6493,2030,Iguazú - Puerto Iguazú,Iguazú,2,alturas_bdhi,-25.59325,-54.5798611111111,2001-05-01T08:00:00,2026-04-30T12:00:00
6497,2032,Piray Guazú - Puente Viejo- RN 12,Piray Guazú,2,alturas_bdhi,-26.4860833333333,-54.5888333333333,2001-05-01T08:00:00,2026-04-30T08:00:00
6503,2036,Paraná - Puerto Libertad,Paraná,2,alturas_bdhi,-25.9165833333333,-54.62075,2015-04-01T00:00:00,2026-04-30T12:00:00
6510,2039,Uruguay - Pepirí Miní­,Uruguay,2,alturas_bdhi,-27.1535555555556,-53.9329166666667,2001-05-01T08:00:00,2026-04-30T07:00:00
6512,2041,Paraguay - Puerto Formosa,Paraguay,2,alturas_bdhi,-26.1831944444444,-58.1620277777778,2009-06-01T02:00:00,2026-04-30T16:00:00
6520,2045,Pilcomayo - Puesto Jerez,Pilcomayo,2,alturas_bdhi,-22.7281111111111,-62.2133888888889,2015-05-08T20:00:00,2026-04-30T20:00:00
6521,2046,El Colorado,Bermejo,2,alturas_bdhi,-26.3342777777778,-59.3624166666667,2001-05-01T22:00:00,2026-04-30T12:00:00
6529,2049,Paraná - Tunel Subfluvial,Paraná,2,alturas_bdhi,-31.7198611111111,-60.5175277777778,2001-05-01T06:00:00,2020-12-31T12:00:00
6543,2055,Aº Estacas - Ex RP 50,Arroyo Estacas,2,alturas_bdhi,-30.7666944444444,-59.4706388888889,2015-05-01T09:00:00,2018-05-30T10:00:00
6547,2058,Feliciano - Paso Quebracho,Feliciano,2,alturas_bdhi,-30.9915833333333,-59.6614166666667,2001-05-01T08:00:00,2026-04-30T16:00:00
6568,2068,Mocoretá - Rnnº 014,Mocoretá,2,alturas_bdhi,-30.6279444444444,-57.9831666666667,2010-05-01T14:00:00,2026-04-30T12:00:00
6574,2071,Uruguay - Paso de los Libres,Uruguay,2,alturas_bdhi,-29.7193611111111,-57.084,2001-05-01T00:00:00,2026-04-30T12:00:00
6577,2072,Batel - Paso Cerrito,Batel,2,alturas_bdhi,-29.0311111111111,-58.7883333333333,2001-05-01T14:00:00,2026-04-30T16:00:00
6586,2075,Miriñay - Paso Mesa,Miriñay,2,alturas_bdhi,-28.9178333333333,-57.2355277777778,2010-12-01T12:00:00,2026-04-30T12:00:00
6589,2077,Sistema Iberá - Estancia Palo Pirú,Sistema Iberá,2,alturas_bdhi,-28.2525555555556,-57.6351666666667,2002-09-05T15:00:00,2014-09-29T19:55:00
6590,2078,Chimiray - Colonia Liebig,Chimiray,2,alturas_bdhi,-27.9121388888889,-55.8174444444444,2010-05-01T09:00:00,2026-04-30T23:00:00
29588,2082,Paraná - Itatí,Paraná,40,alturas_bdhi,-27.26625,-58.2443055555556,1910-07-01T00:00:00,2025-08-31T00:00:00
6608,2084,Batel - Rnnº 123,Batel,2,alturas_bdhi,-28.8997222222222,-58.6749444444444,2010-04-01T08:00:00,2026-04-30T16:00:00
6611,2085,Paraná - Corrientes,Paraná,2,alturas_bdhi,-27.4597222222222,-58.8333333333333,2001-05-01T00:00:00,2026-04-30T12:00:00
6618,2088,Riachuelo - Rp Nº 5,Riachuelo,2,alturas_bdhi,-27.5104722222222,-58.56975,2009-01-01T12:00:00,2026-04-30T07:00:00
6621,2089,Paraná - Empedrado,Paraná,2,alturas_bdhi,-27.9588055555556,-58.8199444444444,2011-02-01T02:00:00,2020-03-31T12:00:00
6624,2091,Corriente - Estancia Santa Irene - Perugorria,Corriente,2,alturas_bdhi,-29.2736166666667,-58.7961138888889,2014-03-12T12:00:00,2016-03-18T00:00:00
6633,2095,Miriñay - San Roquito,Miriñay,2,alturas_bdhi,-29.2968333333333,-57.5651666666667,2001-05-01T16:00:00,2026-04-30T16:00:00
6856,2113,Aº Colastiné - Autopista - A01,,2,sat2,-32.0177777777778,-60.9902777777778,2019-03-28T16:00:00,2026-08-30T18:00:00
26439,2113,Aº Colastiné - Autopista - A01,,39,sat2,-32.0177777777778,-60.9902777777778,2019-03-28T00:00:00,2026-08-29T00:00:00
26440,2114,Aº Del Medio en La Emilia,,39,sat2,-33.3988888888889,-60.3347222222222,2019-02-08T00:00:00,2019-09-11T00:00:00
6764,2115,Paraná - Corrientes,,2,sat2,-27.4597222222222,-58.8333333333333,2019-01-25T20:15:00,2026-08-30T21:00:00
26441,2115,Paraná - Corrientes,,39,sat2,-27.4597222222222,-58.8333333333333,2019-01-25T00:00:00,2026-08-29T00:00:00
26442,2116,Paraguay - Pto. Formosa,,39,sat2,-26.1830555555556,-58.1619444444444,2019-01-25T00:00:00,2026-08-29T00:00:00
26444,2118,Río Primero (Suquía) Camino Se,,39,sat2,-30.9641666666667,-62.9961111111111,2019-01-09T00:00:00,2021-07-19T00:00:00
6955,2119,Segundo (Plujunta) - RP Nº 17,,2,sat2,-31.0105555555556,-62.7883333333333,2019-01-09T14:00:00,2026-08-30T21:00:00
26445,2119,Segundo (Plujunta) - RP Nº 17,,39,sat2,-31.0105555555556,-62.7883333333333,2019-01-09T00:00:00,2026-08-29T00:00:00
26446,2120,Laguna Mar Chiquita - Miramar,,39,sat2,-30.9119444444444,-62.6777777777778,2019-01-09T00:00:00,2023-01-17T00:00:00
6857,2121,Aº El Monje - Autopista A01,,2,sat2,-32.3922222222222,-60.9408333333333,2019-05-07T12:00:00,2026-08-30T20:00:00
26448,2122,Atuel - Paso Maroma,,39,sat2,-36.8425,-66.9952777777778,2019-07-24T00:00:00,2026-08-29T00:00:00
6746,2123,Atuel - Algarrobo del Águila,,2,sat2,-36.3977777777778,-67.1402777777778,2021-09-01T00:00:00,2026-08-30T20:00:00
6846,2127,Salado - Santa Isabel,,2,sat2,-36.2911111111111,-66.8291666666667,2021-08-31T22:00:00,2026-06-02T23:00:00
26453,2127,Salado - Santa Isabel,,39,sat2,-36.2911111111111,-66.8291666666667,2019-02-26T00:00:00,2026-06-02T00:00:00
6936,2128,Lujan - Lujan,,2,sat2,-34.5894444444444,-59.1783333333333,2019-03-21T20:30:00,2026-08-30T21:00:00
26454,2128,Lujan - Lujan,,39,sat2,-34.5894444444444,-59.1783333333333,2019-03-21T00:00:00,2026-08-29T00:00:00
6745,2129,Arrecifes - Arrecifes,,2,sat2,-34.0866666666667,-60.0072222222222,2019-03-20T10:45:00,2026-08-30T21:00:00
6711,2131,Paraná - Itatí,,2,sat2,-27.2663888888889,-58.2444444444444,2019-03-19T18:30:00,2026-08-30T21:00:00
6844,2132,Río Paraná - Goya,,2,sat2,-29.165,-59.3283333333333,2019-03-21T11:45:00,2022-12-25T09:00:00
26459,2133,Paraguay - Pto. Pilcomayo,,39,sat2,-25.3719444444444,-57.6502777777778,2019-05-26T00:00:00,2026-08-29T00:00:00
6935,2134,Río Juramento - El Tunal,,2,sat2,-25.2497222222222,-64.3902777777778,2019-03-28T19:00:00,2021-12-23T17:00:00
26460,2134,Río Juramento - El Tunal,,39,sat2,-25.2497222222222,-64.3902777777778,2019-03-28T00:00:00,2021-12-23T00:00:00
6929,2135,De los Patos - La Plateada,,2,sat2,-31.8552777777778,-69.6605555555556,2021-09-01T00:00:00,2026-08-30T20:00:00
26461,2135,De los Patos - La Plateada,,39,sat2,-31.8552777777778,-69.6605555555556,2019-04-11T00:00:00,2026-08-29T00:00:00
6845,2136,Salado - Cañada Ancha,,2,sat2,-35.1975,-69.7672222222222,2021-09-01T00:00:00,2026-08-30T16:00:00
26462,2136,Salado - Cañada Ancha,,39,sat2,-35.1975,-69.7672222222222,2019-04-11T00:00:00,2026-08-29T00:00:00
6952,2137,Poti Malal - Gendarmería,,2,sat2,-35.8711111111111,-69.9502777777778,2021-09-01T00:00:00,2026-08-30T16:00:00
26463,2137,Poti Malal - Gendarmería,,39,sat2,-35.8711111111111,-69.9502777777778,2019-04-11T00:00:00,2026-08-29T00:00:00
26464,2138,Río Grande en La Gotera,,39,sat2,-35.8716666666667,-69.8919444444444,2019-04-11T00:00:00,2020-07-18T00:00:00
6712,2140,Rio Quinto - Justo Daract,,2,sat2,-33.92,-65.1522222222222,2019-04-11T09:45:00,2020-01-17T13:00:00
6820,2142,HUA HUM - San Martin,,2,sat2,-40.1197222222222,-71.6619444444444,2021-08-31T23:00:00,2026-08-10T01:00:00
26469,2143,Senguer - LOS MOLINOS,,39,sat2,-45.9861111111111,-69.475,2019-04-18T00:00:00,2022-03-29T00:00:00
